osmId,osmType,name,address,district,phone,website,services,priceRange,rating,reviewsCount,latitude,longitude,source,sourceUrl,openingHours
13357596429,node,Lee,Grochowska 140,Praga-Południe,,,Beauty salon; Nails;Eyelash,Unknown,,,52.2431074,21.1001574,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13357596429,Mo-Sa 08:30-19:00; Su 10:00-17:00
12107973980,node,Lee Nails,"Generała Tadeusza Bora-Komorowskiego 7G, 03-982 Warszawa",Praga-Południe,+48729279264,,Beauty salon; Nails,Unknown,,,52.2244333,21.0943589,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12107973980,Mo-Fr 09:00-20:00; Sa 09:00-17:00
12172656962,node,Lena Nails,,Praga-Południe,+48739483978,,Beauty salon; Nails,Unknown,,,52.2441955,21.0886856,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12172656962,
12877168057,node,Leo Nails,,Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.2449785,21.1045378,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12877168057,Mo-Sa 08:00-19:00; Su 10:00-18:00
10795547139,node,Lezo Barbershop,Grochowska 336,Praga-Południe,,,Hairdresser,Unknown,,,52.2472048,21.057379,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10795547139,
13021505696,node,Life Beauty Salon,,Praga-Południe,+48883256846,,Beauty salon; Nails,Unknown,,,52.2465861,21.0663006,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13021505696,
9988861118,node,Loczek,,Praga-Południe,+48604785577,,Hairdresser,Unknown,,,52.2461484,21.0876214,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9988861118,
10002412317,node,Lora Studio,,Praga-Południe,,,Hairdresser; Nails;Hair Removal,Unknown,,,52.2453775,21.0873088,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10002412317,
8284461407,node,Love Beauty,"Marii Rodziewiczówny 1, 04-187 Warszawa",Praga-Południe,+48881227150,https://lovebeauty.pl,Beauty salon; Nails;Cosmetics;Spa;Skin Care;Waxing;All,Unknown,,,52.2344862,21.1122652,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/8284461407,Mo-Fr 15:00-20:00
13290658470,node,Love Nail,Grochowska 14G,Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.2370259,21.1219965,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13290658470,
11849628835,node,Lux Salon Hair & Beauty,"Grochowska 324, 03-838 Warszawa",Praga-Południe,+48788995357,,Hairdresser,Unknown,,,52.2473457,21.0595784,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11849628835,Mo-Fr 10:00-20:00; Sa 09:00-18:00; Su 10:00-18:00
659107883,node,M&N Beauty,"Grochowska 210, 04-460 Warszawa",Praga-Południe,+48574143050,,Beauty salon; Nails;Cosmetics;Eyelash Extensions;Henna;Manicure;Pedicure,Unknown,,,52.2454728,21.0850388,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/659107883,Mo-Sa 08:00-20:00; Su off
12354202172,node,Madame,,Praga-Południe,,,Beauty salon; Cosmetics,Unknown,,,52.2327917,21.0944239,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12354202172,
12539187231,node,Magiczne Nożyczki,"Kompasowa 1, 04-048 Warszawa",Praga-Południe,,,Hairdresser,Unknown,,,52.2306837,21.0837361,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12539187231,Mo-Fr 09:00-20:00; Sa 08:00-15:00; Su off
11684717684,node,Magnifique,,Praga-Południe,,,Hairdresser,Unknown,,,52.2416379,21.1045599,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11684717684,
12966638997,node,Make Mani,Grochowska 14D,Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.2370421,21.1217446,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12966638997,Mo-Fr 10:00-20:00
11306686371,node,Manic Studio,"Kałuszyńska, 03-809 Warszawa",Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.2489586,21.0638303,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11306686371,Mo-Sa 09:00-19:00; Su 09:00-17:00
6806983721,node,Margaret,,Praga-Południe,,,Hairdresser,Unknown,,,52.2455073,21.0762584,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6806983721,Mo-Fr 10:00-20:00; Sa 09:00-16:00
3413181811,node,Małe Studio Urody,"Szaserów 106, Warszawa",Praga-Południe,,,Beauty salon,Unknown,,,52.2477401,21.1001956,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/3413181811,
11634717569,node,Merlin,,Praga-Południe,,,Beauty salon,Unknown,,,52.2459676,21.085239,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11634717569,
519244559,node,MezoSkin,,Praga-Południe,,,Beauty salon,Unknown,,,52.2488693,21.051869,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/519244559,
10108785102,node,Mickey Nails,Aleja Stanów Zjednoczonych 72,Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.2430405,21.0853577,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10108785102,Mo-Sa 09:00-20:00; Su 10:00-17:00
10776292018,node,Mila,,Praga-Południe,,,Hairdresser,Unknown,,,52.2468596,21.0779315,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10776292018,
3784954758,node,Milord,,Praga-Południe,+48226108503,,Beauty salon,Unknown,,,52.2464873,21.0867968,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/3784954758,"Mo-Fr 08:00-20:00, Sa 08:00-14:00"
8946716611,node,Mirian,,Praga-Południe,,,Beauty salon,Unknown,,,52.2458603,21.0712342,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/8946716611,Mo-Fr 10:00-20:00; Sa 09:00-14:00
6791457606,node,Mrs,,Praga-Południe,,,Beauty salon,Unknown,,,52.2424181,21.0798776,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6791457606,
11330651469,node,Muse of charm. Studio Beauty by Vira Mysevych,,Praga-Południe,,,Beauty salon,Unknown,,,52.2449064,21.0676082,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11330651469,Mo-Su 08:30-21:00
13357626421,node,Nail Garden,Plac Piotra Szembeka 4,Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.2429807,21.1027133,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13357626421,
11669467415,node,Nail Space by Nataly,,Praga-Południe,+48501472085,,Beauty salon; Nails,Unknown,,,52.2365687,21.0830889,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11669467415,Mo-Fr 10:00-21:00; Sa 10:00-20:00; Su 11:00-17:00
9966044026,node,NanaNails,,Praga-Południe,+48502222654,https://www.facebook.com/NanaNaills,Beauty salon,Unknown,,,52.2450269,21.1126002,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9966044026,Mo-Fr 10:00-21:00; Sa 09:00-16:00; Su 10:00-16:00
13468581153,node,Natural Beauty,"Biskupia 48, 04-216 Warszawa",Praga-Południe,,,Beauty salon,Unknown,,,52.2407736,21.1219414,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13468581153,
7242521004,node,Neoderma,"Sulejkowska 60B/U4, 04-157 Warszawa",Praga-Południe,,,Beauty salon,Unknown,,,52.2411513,21.097942,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/7242521004,"Mo-Sa 08:00-20:00; PH,Sa,Su off"
7811564862,node,Nowicki,Murmańska 1A,Praga-Południe,,,Hairdresser; Barber,Unknown,,,52.2349479,21.1262105,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/7811564862,
12670199920,node,O'Lola,,Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.2328521,21.0860968,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12670199920,
10002427818,node,Ocean Urody,,Praga-Południe,,,Beauty salon,Unknown,,,52.247527,21.0913502,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10002427818,Mo 14:00-20:00; Tu-Fr 09:00-20:00; Sa 09:00-14:00
10795547127,node,OliVia,Jana Zamoyskiego 49,Praga-Południe,,,Beauty salon; Nails;Skin Care;Cosmetics;Hair Removal,Unknown,,,52.2479946,21.050692,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10795547127,
6569998264,node,Orient Massage,,Praga-Południe,,,Massage,Unknown,,,52.2443024,21.0830341,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6569998264,Mo-Su 11:00-22:00; PH off
9084585034,node,Ostrobramska Beauty Clinic,,Praga-Południe,+48695410410,,Beauty salon; Hair;Cosmetics,Unknown,,,52.2354222,21.0826744,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9084585034,
13357570717,node,Paprika Sun,Grochowska 162/164,Praga-Południe,,,Beauty salon; Tanning,Unknown,,,52.2437523,21.0971757,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13357570717,Mo-Fr 10:00-22:00; Sa 10:00-20:00; Su 11:00-18:00
13357702030,node,Paprika Sun,Grochowska 92,Praga-Południe,,,Beauty salon; Tanning,Unknown,,,52.2414002,21.1082401,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13357702030,Mo-Fr 10:00-22:00; Sa 10:00-20:00; Su 11:00-18:00
12670132267,node,Paradise,,Praga-Południe,,,Beauty salon; Tanning,Unknown,,,52.2319636,21.0876686,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12670132267,
12041545645,node,Pierwiastek Piękna. Gabinet Kosmetyki Profesjonalnej,"Kamionkowska 47/U-1, 03-812 Warszawa",Praga-Południe,+48517658397,http://pierwiastekpiekna.pl,Beauty salon,Unknown,,,52.2473786,21.0688332,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12041545645,
9139635111,node,Pirua,"Grochowska 324, 03-838 Warszawa",Praga-Południe,,,Beauty salon; Cosmetics,Unknown,,,52.247109,21.0598208,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9139635111,Mo-Fr 07:00-22:00; Sa 10:00-18:00
12397265023,node,Piękno precyzji. Beata Dzik,,Praga-Południe,,,Beauty salon,Unknown,,,52.2484851,21.0605341,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12397265023,
11314936971,node,Pod Lampą,Plac Przymierza 3,Praga-Południe,,,Beauty salon; Nails;Cosmetics;Massage;Hair Removal,Unknown,,,52.2309735,21.0560072,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11314936971,
12441447850,node,Port de beaute,,Praga-Południe,,,Beauty salon,Unknown,,,52.2501145,21.0644284,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12441447850,Mo-Su 09:00-21:00
11671742817,node,Poziom Piękna,,Praga-Południe,,,Beauty salon,Unknown,,,52.2478431,21.0597907,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11671742817,
12670132266,node,Pracownia Fryzjerska,,Praga-Południe,,,Hairdresser,Unknown,,,52.2309007,21.0857948,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12670132266,
7876347852,node,Pracownia Urody,,Praga-Południe,,,Beauty salon,Unknown,,,52.2312116,21.0667034,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/7876347852,
13290579861,node,Praski Barber,Kokoryczki 3A,Praga-Południe,,,Hairdresser; Barber,Unknown,,,52.2347695,21.1228491,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13290579861,Tu-Fr 10:00-21:00; Sa 08:00-17:00
1773122652,node,Prestige,"Francuska 50, Warszawa",Praga-Południe,,,Hairdresser,Unknown,,,52.2367013,21.0529957,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/1773122652,
7169619126,node,Prestiż,,Praga-Południe,,,Hairdresser,Unknown,,,52.2498021,21.0937558,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/7169619126,
1563710518,node,Prima,,Praga-Południe,,,Hairdresser,Unknown,,,52.2373569,21.1040331,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/1563710518,
5121725221,node,PrivSalon,,Praga-Południe,+48607411312,http://www.privsalon.pl,Beauty salon,Unknown,,,52.2351767,21.0575821,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/5121725221,Mo-Sa 09:00-18:00
13357596416,node,Prohands,Grochowska 144H,Praga-Południe,,,Massage,Unknown,,,52.2433227,21.0993787,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13357596416,
12466834597,node,Qi,,Praga-Południe,,,Hairdresser,Unknown,,,52.2496618,21.0602708,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12466834597,Mo-Fr 10:00-21:00; Sa 10:00-20:00; Su off
4914586990,node,Qube,Francuska 22,Praga-Południe,,,Beauty salon,Unknown,,,52.2341838,21.0545111,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/4914586990,
6731381042,node,Queen Keratin by Anett,,Praga-Południe,+48608568146,,Beauty salon; Hair Colour,Unknown,,,52.2459728,21.0691294,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6731381042,Mo-Fr 10:00-20:00; Sa 08:00-14:00; Su off
13357507237,node,R Studio,Grochowska 178/184,Praga-Południe,,,Hairdresser,Unknown,,,52.2453461,21.0900139,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13357507237,Mo-Sa 10:00-20:00; Su 10:00-18:00
8170643415,node,Relax,,Praga-Południe,+48228138863,,Beauty salon; Cosmetics;Hair;Skin Care,Unknown,,,52.2388431,21.0843885,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/8170643415,Mo-Fr 09:00-20:00; Sa 09:00-16:00; Su off
1159019118,way,Rituals,,Praga-Południe,,https://www.rituals.com/pl-pl/store-detail,Cosmetics,Unknown,,,52.232509,21.1067761,OpenStreetMap / Overpass API,https://www.openstreetmap.org/way/1159019118,Mo-Sa 10:00-21:00; Su 10:00-20:00
10039509017,node,Rock&Loc,,Praga-Południe,,,Hairdresser,Unknown,,,52.2441853,21.0990916,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10039509017,"Mo,Su off; Tu-Fr 09:00-18:00; Sa 09:00-15:00"
650612854,node,Rokoko,"Jana Zamoyskiego 43, Warszawa",Praga-Południe,,,Hairdresser,Unknown,,,52.2477263,21.0490042,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/650612854,Mo-Fr 08:00-20:00; Sa 08:00-15:00
12037343769,node,Roszpunka Królestwo Włosów,Sulejkowska 43,Praga-Południe,,,Hairdresser,Unknown,,,52.2401458,21.0985934,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12037343769,
9990533717,node,Rzęsy na Wiatraku,,Praga-Południe,,,Beauty salon,Unknown,,,52.245791,21.0840698,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9990533717,
11314395267,node,Saint Barbershop,,Praga-Południe,,,Hairdresser,Unknown,,,52.2381435,21.0511733,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11314395267,Tu-Th 10:30-20:00; Fr 10:30-15:30; Su 13:00-21:00
11330651369,node,Sakura Beauty,,Praga-Południe,+48504407327,,Beauty salon,Unknown,,,52.2448861,21.0668607,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11330651369,Mo-Sa 09:00-21:00
11351960538,node,Salon fryzjerski,,Praga-Południe,+48228106112,,Hairdresser,Unknown,,,52.2469807,21.059894,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11351960538,Mo-Fr 08:00-19:00; Sa 08:00-14:00; Su off
11891601294,node,Salon fryzjerski,,Praga-Południe,+48886783750,,Hairdresser,Unknown,,,52.2476927,21.0568124,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11891601294,
9996946817,node,Salon Studio,,Praga-Południe,,,Hairdresser,Unknown,,,52.2430406,21.0830639,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9996946817,
9739647981,node,Salon „Mademoiselle”,"Józefa Chłopickiego 11/13, 04-314 Warszawa",Praga-Południe,+48226100787,https://salonmademoiselle.business.site,Hairdresser,Unknown,,,52.2458684,21.104788,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9739647981,Mo-Fr 09:00-20:00; Sa 09:00-17:00
3143371960,node,Saska Beauty,"Aleja Jerzego Waszyngtona 2A, 03-910 Warszawa",Praga-Południe,+48221197977,https://saskabeauty.pl,Beauty salon; Nails;Waxing;Eyebrow;Eyelash;Hair Removal,Unknown,,,52.2379649,21.0529482,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/3143371960,Mo-Fr 09:00-21:00; Sa 09:00-15:00
1159019081,way,Semilac,,Praga-Południe,+48795775236,,Cosmetics,Unknown,,,52.2320859,21.1058339,OpenStreetMap / Overpass API,https://www.openstreetmap.org/way/1159019081,Mo-Sa 10:00-21:00; Su 10:00-20:00
1159019077,way,Sephora,,Praga-Południe,,https://www.sephora.com,Cosmetics,Unknown,,,52.2318257,21.1059447,OpenStreetMap / Overpass API,https://www.openstreetmap.org/way/1159019077,Mo-Sa 10:00-21:00; Su 10:00-20:00
6627638732,node,Shoo Revolution,,Praga-Południe,+48797998935,https://lamastudio.com.pl,Hairdresser,Unknown,,,52.2412612,21.0849749,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6627638732,Mo-Fr 10:00-20:00; Sa 11:00-15:00; Su off
1159031696,way,shop-dent,,Praga-Południe,,https://www.shop-dent.pl,Cosmetics,Unknown,,,52.2305947,21.1059386,OpenStreetMap / Overpass API,https://www.openstreetmap.org/way/1159031696,Mo-Sa 10:00-21:00; Su 10:00-20:00
13625365932,node,Skin Duty,Marii Rodziewiczówny 1,Praga-Południe,,,Beauty salon; Cosmetics;Aesthetic;Skin Care;Hair Removal;Laser Hair Removal,Unknown,,,52.2341264,21.1126552,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13625365932,
1699455585,node,Solarium,,Praga-Południe,,,Hairdresser,Unknown,,,52.2273273,21.0831103,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/1699455585,
1159019108,way,Stara mydlarnia,,Praga-Południe,,,Cosmetics,Unknown,,,52.2316919,21.1064649,OpenStreetMap / Overpass API,https://www.openstreetmap.org/way/1159019108,Mo-Sa 10:00-21:00; Su 10:00-20:00
13386271351,node,Studio Fryzjerki,,Praga-Południe,+48228702179,,Hairdresser,Unknown,,,52.246521,21.0675569,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13386271351,
13186052594,node,Studio Kaja,,Praga-Południe,+48510346600,,Beauty salon,Unknown,,,52.2277594,21.0861533,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13186052594,
839598659,node,Studio M Expert,"Wspólna Droga 5, 04-345 Warszawa",Praga-Południe,+48514467121,,Hairdresser,Unknown,,,52.2449471,21.0954514,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/839598659,
659133936,node,Studio Pielęgnacji Paznokci,"Grochowska 250, Warszawa",Praga-Południe,+48600915556,,Beauty salon; Nails,Unknown,,,52.2458185,21.0794264,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/659133936,Mo-Fr 09:00-21:00
12670168597,node,Studio Urody,,Praga-Południe,,,Beauty salon,Unknown,,,52.2309587,21.0859217,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12670168597,
871717541,way,Studio Urody Ewa,,Praga-Południe,+48505153050,,Beauty salon,Unknown,,,52.2461255,21.107875,OpenStreetMap / Overpass API,https://www.openstreetmap.org/way/871717541,
10002489517,node,Studio7,,Praga-Południe,,,Beauty salon,Unknown,,,52.2471203,21.085394,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10002489517,Mo-Fr 09:00-20:00; Sa 09:00-17:00
11881592383,node,Style of Beauty,,Praga-Południe,,,Beauty salon,Unknown,,,52.2453925,21.0744365,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11881592383,Mo-Fr 12:00-20:00; Sa 09:00-14:00
8170643416,node,Stylove Włosy,,Praga-Południe,+48730335266,,Hairdresser,Unknown,,,52.2388168,21.0843349,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/8170643416,
10002466717,node,Stylowe Paznokcie,,Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.247811,21.0874026,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10002466717,
11314061669,node,Stópka,"Kamionkowska 19, 03-805 Warszawa",Praga-Południe,+48518171797,https://gabinetstopka.com,Beauty salon; Nails,Unknown,,,52.2477124,21.0623823,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11314061669,Mo-Fr 09:00-20:00; Sa 09:00-15:00
1159031701,way,Super-Pharm,,Praga-Południe,+48222762482,https://www.superpharm.pl,Cosmetics,Unknown,,,52.2305868,21.1062091,OpenStreetMap / Overpass API,https://www.openstreetmap.org/way/1159031701,Mo-Sa 09:00-21:00; Su 10:00-20:00
4464320090,node,Szalone Nożyczki,03-984,Praga-Południe,,,Hairdresser,Unknown,,,52.2238241,21.094888,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/4464320090,
5895602708,node,szybkifryzjer.pl,,Praga-Południe,,https://szybkifryzjer.pl,Hairdresser,Unknown,,,52.2262866,21.0990771,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/5895602708,
11314884917,node,Tajski Sen,Francuska 5A,Praga-Południe,,,Massage,Unknown,,,52.2321016,21.0551012,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11314884917,Tu-Su 10:00-22:00
11314936972,node,The Place,Plac Przymierza 2,Praga-Południe,,,Hairdresser,Unknown,,,52.23072,21.0561796,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11314936972,Mo-Fr 09:00-20:00; Sa 09:00-16:00
3204455417,node,The Sadovsky Barbershop,"Francuska 49, Warszawa",Praga-Południe,,,Hairdresser,Unknown,,,52.2374501,21.0512091,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/3204455417,Mo-Sa 10:00-21:00
9963828142,node,Tiffany's Secret,,Praga-Południe,+48797222280,,Beauty salon,Unknown,,,52.2451578,21.1107541,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9963828142,"Mo,We,Fr 11:00-20:00; Tu,Th 09:00-18:00; Sa 09:00-14:00"
10795357252,node,Top,"Grochowska 210/212, Warszawa",Praga-Południe,,,Hairdresser,Unknown,,,52.2454622,21.0852148,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10795357252,Mo-Fr 08:00-19:00; Sa 08:00-15:00
13357758038,node,Top,,Praga-Południe,,,Hairdresser,Unknown,,,52.2359189,21.1196741,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13357758038,Mo-Sa 09:00-21:00
7876347831,node,Top Fryzjer,,Praga-Południe,,,Hairdresser,Unknown,,,52.2327725,21.0667225,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/7876347831,
1159019110,way,Trussardi,,Praga-Południe,+48781610013,,Cosmetics,Unknown,,,52.2318465,21.10658,OpenStreetMap / Overpass API,https://www.openstreetmap.org/way/1159019110,Mo-Sa 10:00-21:00; Su 10:00-20:00
9090930769,node,Turecki Barbershop,,Praga-Południe,,,Hairdresser,Unknown,,,52.2463755,21.062707,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/9090930769,Mo-Sa 09:00-21:00
13022669701,node,U przyjaciółki,Aleja Jerzego Waszyngtona 22,Praga-Południe,+48739279004,,Hairdresser,Unknown,,,52.2392569,21.0584066,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13022669701,
11881577600,node,U Rudej,,Praga-Południe,,,Hairdresser,Unknown,,,52.2453348,21.0744304,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11881577600,
11314936979,node,UA Skin,Paryska 19/21,Praga-Południe,,,Beauty salon,Unknown,,,52.2284489,21.0576243,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/11314936979,
6738576847,node,Venus,,Praga-Południe,,,Beauty salon; Cosmetics;Hair,Unknown,,,52.2416989,21.0769505,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6738576847,
8946537294,node,Victoria,,Praga-Południe,,,Beauty salon,Unknown,,,52.2433997,21.0837297,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/8946537294,
8946716604,node,Vikoni,,Praga-Południe,,,Hairdresser,Unknown,,,52.2457655,21.0727867,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/8946716604,Mo-Fr 09:00-19:00; Sa 08:00+
10111287900,node,Voila!,Grochowska 102,Praga-Południe,,,Beauty salon; Nails;Cosmetics,Unknown,,,52.2417896,21.1063679,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10111287900,
3692600830,node,Waxing time,"Jana Nowaka-Jeziorańskiego 9, 03-984 Warszawa",Praga-Południe,,,Beauty salon,Unknown,,,52.230076,21.1039043,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/3692600830,
10029689051,node,Wyczes z pazurem,Grochowska 133,Praga-Południe,+48516105445,,Hairdresser,Unknown,,,52.2423132,21.1014435,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10029689051,Mo-Fr 09:00-20:00; Sa 09:00-16:00; Su off
10757714137,node,Yasumi,Marii Rodziewiczówny 1,Praga-Południe,+48666033022,https://praga.yasumi.pl,Beauty salon,Unknown,,,52.2342662,21.1126684,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10757714137,Mo-Fr 09:00-21:00; Sa 09:00-15:00
469982421,node,Yogatwarzy,"Walecznych 68, Warszawa",Praga-Południe,,https://jogatwarzy.com,Massage;Wellness,Unknown,,,52.2363658,21.0629644,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/469982421,
6564469286,node,Yves Rocher,,Praga-Południe,,,Beauty salon; Cosmetics,Unknown,,,52.2351962,21.1188892,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6564469286,
6569998262,node,Zakręcony Tapir,,Praga-Południe,,,Hairdresser,Unknown,,,52.2446195,21.082109,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6569998262,Mo-Fr 09:00-20:00; Sa 08:00-15:00
12354202173,node,Ziaja,,Praga-Południe,,,Cosmetics,Unknown,,,52.2328611,21.0945771,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12354202173,
12368304649,node,Ziaja,,Praga-Południe,,,Cosmetics,Unknown,,,52.2348993,21.1193574,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12368304649,
7027235715,node,Zołza,Grochowska 322,Praga-Południe,+48500574286,,Hairdresser,Unknown,,,52.2469775,21.0599462,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/7027235715,
6612894268,node,Świeżo Malowane,,Praga-Południe,,,Beauty salon; Nails,Unknown,,,52.2365605,21.0846117,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/6612894268,Mo-Sa 10:00-20:00; Su off
13418268552,node,Anna Glinicka Beauty,,Praga-Północ,,https://www.instagram.com/anna.glinicka.beauty,Beauty salon,Unknown,,,52.2520673,21.0401846,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/13418268552,
4007379529,node,Apex BarberHouse,Księdza Ignacego Kłopotowskiego 38,Praga-Północ,,,Hairdresser,Unknown,,,52.2522008,21.0363832,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/4007379529,Mo-Fr 09:00-20:00; Sa 09:00-16:00
12003355209,node,Artego,Targowa 38,Praga-Północ,,,Hairdresser,Unknown,,,52.2506393,21.0410003,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/12003355209,
10566150209,node,Atelier,,Praga-Północ,,,Hairdresser,Unknown,,,52.2626192,21.0389055,OpenStreetMap / Overpass API,https://www.openstreetmap.org/node/10566150209,Mo-Fr 09:00-20:00; Sa 08:00-16:00
